seed,method,pair_01,pair_02,pair_12,mean_dcor
46,ZCA-cor,0.07168968449274928,0.09422552020045112,0.08740135414956322,0.08443885294758786
46,PCA-cor,0.08919640503798561,0.09770899650418409,0.06210632509002389,0.08300390887739786
47,ZCA,0.058663666086253716,0.12246227125089869,0.07604256374480864,0.08572283369398702
47,PCA,0.10455625024144811,0.0666702000301689,0.0647526784680947,0.07865970957990391
47,Cholesky,0.07630973698172061,0.1146630321523777,0.06986027949818135,0.08694434954409323
47,ZCA-cor,0.06262416343827668,0.12242853704445775,0.06492735703337862,0.08332668583870435
47,PCA-cor,0.07054744915587584,0.09339330391076874,0.11172436548486682,0.09188837285050379
48,ZCA,0.06492763082440943,0.07142042077667322,0.0768623899624892,0.07107014718785729
48,PCA,0.06120925698394339,0.08888718519767208,0.09048207298922145,0.08019283839027898
48,Cholesky,0.07715217200901243,0.08976671977015742,0.05560813118583838,0.07417567432166941
48,ZCA-cor,0.06079666305127816,0.06118902217421913,0.08304148521328625,0.06834239014626119
48,PCA-cor,0.09296601187229689,0.0699422954823642,0.0923191860938571,0.08507583114950606
49,ZCA,0.08433017004743941,0.09111638745389766,0.07615698047485314,0.08386784599206341
49,PCA,0.050427203964039595,0.11186166418489542,0.05320961393451911,0.07183282736115137
49,Cholesky,0.10074820851733597,0.09662508161904709,0.0667117528084439,0.08802834764827565
49,ZCA-cor,0.08067445654893639,0.10168828542550888,0.06988639916454815,0.08408304704633114
49,PCA-cor,0.08214347374114417,0.09716937826234985,0.04930681505644092,0.07620655568664497
50,ZCA,0.06580877976104786,0.08684241153303773,0.08047676412598864,0.07770931847335809
50,PCA,0.06182577847169799,0.08556308921379698,0.08365005552435911,0.0770129744032847
50,Cholesky,0.05517012120750334,0.11369930518204113,0.05809420755865084,0.07565454464939843
50,ZCA-cor,0.06462560088289744,0.10418408929787894,0.07875269876722789,0.08252079631600141
